id,Location,AQI,Grade,Pollutant,Airquality,Year_Month,Day
3000,丰台花园,131,III1,可吸入颗粒物,轻微污染,2012-11,3
3001,通州新城,126,III1,可吸入颗粒物,轻微污染,2012-11,3
3002,怀柔镇,129,III1,可吸入颗粒物,轻微污染,2012-11,3
3003,东城东四,24,I,-,优,2012-11,4
3004,西城万寿西宫,20,I,-,优,2012-11,4
3005,朝阳奥体中心,24,I,-,优,2012-11,4
3006,海淀北京植物园,16,I,-,优,2012-11,4
3007,丰台花园,30,I,-,优,2012-11,4
3008,通州新城,31,I,-,优,2012-11,4
3009,怀柔镇,20,I,-,优,2012-11,4
3010,东城东四,18,I,-,优,2012-11,5
3011,西城万寿西宫,12,I,-,优,2012-11,5
3012,朝阳奥体中心,20,I,-,优,2012-11,5
3013,海淀北京植物园,11,I,-,优,2012-11,5
3014,丰台花园,32,I,-,优,2012-11,5
3015,通州新城,22,I,-,优,2012-11,5
3016,怀柔镇,15,I,-,优,2012-11,5
3017,东城东四,50,I,-,优,2012-11,6
3018,西城万寿西宫,49,I,-,优,2012-11,6
3019,朝阳奥体中心,46,I,-,优,2012-11,6
3020,海淀北京植物园,39,I,-,优,2012-11,6
3021,丰台花园,58,II,可吸入颗粒物,良,2012-11,6
3022,通州新城,50,I,-,优,2012-11,6
3023,怀柔镇,37,I,-,优,2012-11,6
3024,东城东四,82,II,可吸入颗粒物,良,2012-11,7
3025,西城万寿西宫,80,II,可吸入颗粒物,良,2012-11,7
3026,朝阳奥体中心,79,II,可吸入颗粒物,良,2012-11,7
3027,海淀北京植物园,68,II,可吸入颗粒物,良,2012-11,7
3028,丰台花园,94,II,可吸入颗粒物,良,2012-11,7
3029,通州新城,93,II,可吸入颗粒物,良,2012-11,7
3030,怀柔镇,72,II,可吸入颗粒物,良,2012-11,7
3031,东城东四,61,II,可吸入颗粒物,良,2012-11,8
3032,西城万寿西宫,55,II,可吸入颗粒物,良,2012-11,8
3033,朝阳奥体中心,60,II,可吸入颗粒物,良,2012-11,8
3034,海淀北京植物园,58,II,可吸入颗粒物,良,2012-11,8
3035,丰台花园,67,II,可吸入颗粒物,良,2012-11,8
3036,通州新城,65,II,可吸入颗粒物,良,2012-11,8
3037,怀柔镇,54,II,可吸入颗粒物,良,2012-11,8
3038,东城东四,91,II,可吸入颗粒物,良,2012-11,9
3039,西城万寿西宫,88,II,可吸入颗粒物,良,2012-11,9
3040,朝阳奥体中心,106,III1,可吸入颗粒物,轻微污染,2012-11,9
3041,海淀北京植物园,86,II,可吸入颗粒物,良,2012-11,9
3042,丰台花园,121,III1,可吸入颗粒物,轻微污染,2012-11,9
3043,通州新城,86,II,可吸入颗粒物,良,2012-11,9
3044,怀柔镇,76,II,可吸入颗粒物,良,2012-11,9
3045,东城东四,72,II,可吸入颗粒物,良,2012-11,10
3046,西城万寿西宫,70,II,可吸入颗粒物,良,2012-11,10
3047,朝阳奥体中心,85,II,可吸入颗粒物,良,2012-11,10
3048,海淀北京植物园,77,II,可吸入颗粒物,良,2012-11,10
3049,丰台花园,64,II,可吸入颗粒物,良,2012-11,10
3050,通州新城,96,II,可吸入颗粒物,良,2012-11,10
3051,怀柔镇,88,II,可吸入颗粒物,良,2012-11,10
3052,东城东四,18,I,-,优,2012-11,11
3053,西城万寿西宫,17,I,-,优,2012-11,11
3054,朝阳奥体中心,18,I,-,优,2012-11,11
3055,海淀北京植物园,10,I,-,优,2012-11,11
3056,丰台花园,25,I,-,优,2012-11,11
3057,通州新城,21,I,-,优,2012-11,11
3058,怀柔镇,12,I,-,优,2012-11,11
3059,东城东四,30,I,-,优,2012-11,12
3060,西城万寿西宫,22,I,-,优,2012-11,12
3061,朝阳奥体中心,25,I,-,优,2012-11,12
3062,海淀北京植物园,20,I,-,优,2012-11,12
3063,丰台花园,28,I,-,优,2012-11,12
3064,通州新城,31,I,-,优,2012-11,12
3065,怀柔镇,26,I,-,优,2012-11,12
3066,东城东四,32,I,-,优,2012-11,13
3067,西城万寿西宫,23,I,-,优,2012-11,13
3068,朝阳奥体中心,28,I,-,优,2012-11,13
3069,海淀北京植物园,17,I,-,优,2012-11,13
3070,丰台花园,32,I,-,优,2012-11,13
3071,通州新城,38,I,-,优,2012-11,13
3072,怀柔镇,15,I,-,优,2012-11,13
3073,东城东四,80,II,可吸入颗粒物,良,2012-11,15
3074,西城万寿西宫,83,II,可吸入颗粒物,良,2012-11,15
3075,朝阳奥体中心,67,II,可吸入颗粒物,良,2012-11,15
3076,海淀北京植物园,46,I,-,优,2012-11,15
3077,丰台花园,100,II,可吸入颗粒物,良,2012-11,15
3078,通州新城,116,III1,可吸入颗粒物,轻微污染,2012-11,15
3079,怀柔镇,53,II,可吸入颗粒物,良,2012-11,15
3080,东城东四,90,II,可吸入颗粒物,良,2012-11,16
3081,西城万寿西宫,88,II,可吸入颗粒物,良,2012-11,16
3082,朝阳奥体中心,100,II,可吸入颗粒物,良,2012-11,16
3083,海淀北京植物园,83,II,可吸入颗粒物,良,2012-11,16
3084,丰台花园,83,II,可吸入颗粒物,良,2012-11,16
3085,通州新城,94,II,可吸入颗粒物,良,2012-11,16
3086,怀柔镇,100,II,可吸入颗粒物,良,2012-11,16
3087,东城东四,42,I,-,优,2012-11,17
3088,西城万寿西宫,47,I,-,优,2012-11,17
3089,朝阳奥体中心,37,I,-,优,2012-11,17
3090,海淀北京植物园,24,I,-,优,2012-11,17
3091,丰台花园,70,II,可吸入颗粒物,良,2012-11,17
3092,通州新城,59,II,可吸入颗粒物,良,2012-11,17
3093,怀柔镇,51,II,可吸入颗粒物,良,2012-11,17
3094,东城东四,98,II,可吸入颗粒物,良,2012-11,18
3095,西城万寿西宫,103,III1,可吸入颗粒物,轻微污染,2012-11,18
3096,朝阳奥体中心,105,III1,可吸入颗粒物,轻微污染,2012-11,18
3097,海淀北京植物园,79,II,可吸入颗粒物,良,2012-11,18
3098,丰台花园,115,III1,可吸入颗粒物,轻微污染,2012-11,18
3099,通州新城,98,II,可吸入颗粒物,良,2012-11,18
3100,怀柔镇,65,II,可吸入颗粒物,良,2012-11,18
3101,东城东四,53,II,可吸入颗粒物,良,2012-11,19
3102,西城万寿西宫,51,II,可吸入颗粒物,良,2012-11,19
3103,朝阳奥体中心,53,II,可吸入颗粒物,良,2012-11,19
3104,海淀北京植物园,43,I,-,优,2012-11,19
3105,丰台花园,58,II,可吸入颗粒物,良,2012-11,19
3106,通州新城,64,II,可吸入颗粒物,良,2012-11,19
3107,怀柔镇,57,II,可吸入颗粒物,良,2012-11,19
3108,东城东四,77,II,可吸入颗粒物,良,2012-11,20
3109,西城万寿西宫,87,II,可吸入颗粒物,良,2012-11,20
3110,朝阳奥体中心,74,II,可吸入颗粒物,良,2012-11,20
3111,海淀北京植物园,62,II,可吸入颗粒物,良,2012-11,20
3112,丰台花园,99,II,可吸入颗粒物,良,2012-11,20
3113,通州新城,85,II,可吸入颗粒物,良,2012-11,20
3114,怀柔镇,60,II,可吸入颗粒物,良,2012-11,20
3115,东城东四,125,III1,可吸入颗粒物,轻微污染,2012-11,21
3116,西城万寿西宫,130,III1,可吸入颗粒物,轻微污染,2012-11,21
3117,朝阳奥体中心,127,III1,可吸入颗粒物,轻微污染,2012-11,21
3118,海淀北京植物园,115,III1,可吸入颗粒物,轻微污染,2012-11,21
3119,丰台花园,145,III1,可吸入颗粒物,轻微污染,2012-11,21
3120,通州新城,137,III1,可吸入颗粒物,轻微污染,2012-11,21
3121,怀柔镇,100,II,可吸入颗粒物,良,2012-11,21
3122,东城东四,171,III2,可吸入颗粒物,轻度污染,2012-11,22
3123,西城万寿西宫,163,III2,可吸入颗粒物,轻度污染,2012-11,22
3124,朝阳奥体中心,165,III2,可吸入颗粒物,轻度污染,2012-11,22
3125,海淀北京植物园,137,III1,可吸入颗粒物,轻微污染,2012-11,22
3126,丰台花园,172,III2,可吸入颗粒物,轻度污染,2012-11,22
3127,通州新城,168,III2,可吸入颗粒物,轻度污染,2012-11,22
3128,怀柔镇,124,III1,可吸入颗粒物,轻微污染,2012-11,22
3129,东城东四,28,I,-,优,2012-11,23
3130,西城万寿西宫,20,I,-,优,2012-11,23
3131,朝阳奥体中心,20,I,-,优,2012-11,23
3132,海淀北京植物园,15,I,-,优,2012-11,23
3133,丰台花园,34,I,-,优,2012-11,23
3134,通州新城,29,I,-,优,2012-11,23
3135,怀柔镇,24,I,-,优,2012-11,23
3136,东城东四,85,II,可吸入颗粒物,良,2012-11,24
3137,西城万寿西宫,89,II,可吸入颗粒物,良,2012-11,24
3138,朝阳奥体中心,82,II,可吸入颗粒物,良,2012-11,24
3139,海淀北京植物园,57,II,可吸入颗粒物,良,2012-11,24
3140,丰台花园,105,III1,可吸入颗粒物,轻微污染,2012-11,24
3141,通州新城,104,III1,可吸入颗粒物,轻微污染,2012-11,24
3142,怀柔镇,53,II,可吸入颗粒物,良,2012-11,24
3143,东城东四,147,III1,可吸入颗粒物,轻微污染,2012-11,25
3144,西城万寿西宫,144,III1,可吸入颗粒物,轻微污染,2012-11,25
3145,朝阳奥体中心,140,III1,可吸入颗粒物,轻微污染,2012-11,25
3146,海淀北京植物园,93,II,可吸入颗粒物,良,2012-11,25
3147,丰台花园,141,III1,可吸入颗粒物,轻微污染,2012-11,25
3148,通州新城,158,III2,可吸入颗粒物,轻度污染,2012-11,25
3149,怀柔镇,106,III1,可吸入颗粒物,轻微污染,2012-11,25
3150,东城东四,44,I,-,优,2012-11,26
3151,西城万寿西宫,38,I,-,优,2012-11,26
3152,朝阳奥体中心,37,I,-,优,2012-11,26
3153,海淀北京植物园,40,I,-,优,2012-11,26
3154,丰台花园,44,I,-,优,2012-11,26
3155,通州新城,51,II,可吸入颗粒物,良,2012-11,26
3156,怀柔镇,25,I,-,优,2012-11,26
3157,东城东四,108,III1,可吸入颗粒物,轻微污染,2012-11,27
3158,西城万寿西宫,106,III1,可吸入颗粒物,轻微污染,2012-11,27
3159,朝阳奥体中心,113,III1,可吸入颗粒物,轻微污染,2012-11,27
3160,海淀北京植物园,93,II,可吸入颗粒物,良,2012-11,27
3161,丰台花园,108,III1,可吸入颗粒物,轻微污染,2012-11,27
3162,通州新城,106,III1,可吸入颗粒物,轻微污染,2012-11,27
3163,怀柔镇,84,II,可吸入颗粒物,良,2012-11,27
3164,东城东四,158,III2,可吸入颗粒物,轻度污染,2012-11,28
3165,西城万寿西宫,146,III1,可吸入颗粒物,轻微污染,2012-11,28
3166,朝阳奥体中心,151,III2,可吸入颗粒物,轻度污染,2012-11,28
3167,海淀北京植物园,149,III1,可吸入颗粒物,轻微污染,2012-11,28
3168,丰台花园,145,III1,可吸入颗粒物,轻微污染,2012-11,28
3169,通州新城,139,III1,可吸入颗粒物,轻微污染,2012-11,28
3170,怀柔镇,120,III1,可吸入颗粒物,轻微污染,2012-11,28
3171,东城东四,51,II,可吸入颗粒物,良,2012-11,29
3172,西城万寿西宫,54,II,可吸入颗粒物,良,2012-11,29
3173,朝阳奥体中心,57,II,可吸入颗粒物,良,2012-11,29
3174,海淀北京植物园,38,I,-,优,2012-11,29
3175,丰台花园,70,II,可吸入颗粒物,良,2012-11,29
3176,通州新城,72,II,可吸入颗粒物,良,2012-11,29
3177,怀柔镇,38,I,-,优,2012-11,29
3178,东城东四,75,II,可吸入颗粒物,良,2012-11,30
3179,西城万寿西宫,75,II,可吸入颗粒物,良,2012-11,30
3180,朝阳奥体中心,78,II,可吸入颗粒物,良,2012-11,30
3181,海淀北京植物园,72,II,可吸入颗粒物,良,2012-11,30
3182,丰台花园,81,II,可吸入颗粒物,良,2012-11,30
3183,通州新城,84,II,可吸入颗粒物,良,2012-11,30
3184,怀柔镇,64,II,可吸入颗粒物,良,2012-11,30
3185,东城东四,54,II,可吸入颗粒物,良,2012-12,1
3186,西城万寿西宫,53,II,可吸入颗粒物,良,2012-12,1
3187,朝阳奥体中心,52,II,可吸入颗粒物,良,2012-12,1
3188,海淀北京植物园,33,I,-,优,2012-12,1
3189,丰台花园,55,II,可吸入颗粒物,良,2012-12,1
3190,通州新城,72,II,可吸入颗粒物,良,2012-12,1
3191,怀柔镇,34,I,-,优,2012-12,1
3192,东城东四,93,II,可吸入颗粒物,良,2012-12,2
3193,西城万寿西宫,97,II,可吸入颗粒物,良,2012-12,2
3194,朝阳奥体中心,99,II,可吸入颗粒物,良,2012-12,2
3195,海淀北京植物园,85,II,可吸入颗粒物,良,2012-12,2
3196,丰台花园,109,III1,可吸入颗粒物,轻微污染,2012-12,2
3197,通州新城,96,II,可吸入颗粒物,良,2012-12,2
3198,怀柔镇,91,II,可吸入颗粒物,良,2012-12,2
3199,东城东四,122,III1,可吸入颗粒物,轻微污染,2012-12,3
3200,西城万寿西宫,124,III1,可吸入颗粒物,轻微污染,2012-12,3
3201,朝阳奥体中心,120,III1,可吸入颗粒物,轻微污染,2012-12,3
3202,海淀北京植物园,106,III1,可吸入颗粒物,轻微污染,2012-12,3
3203,丰台花园,124,III1,可吸入颗粒物,轻微污染,2012-12,3
3204,通州新城,122,III1,可吸入颗粒物,轻微污染,2012-12,3
3205,怀柔镇,117,III1,可吸入颗粒物,轻微污染,2012-12,3
3206,东城东四,48,I,-,优,2012-12,4
3207,西城万寿西宫,52,II,可吸入颗粒物,良,2012-12,4
3208,朝阳奥体中心,57,II,可吸入颗粒物,良,2012-12,4
3209,海淀北京植物园,30,I,-,优,2012-12,4
3210,丰台花园,63,II,可吸入颗粒物,良,2012-12,4
3211,通州新城,80,II,可吸入颗粒物,良,2012-12,4
3212,怀柔镇,20,I,-,优,2012-12,4
3213,东城东四,67,II,可吸入颗粒物,良,2012-12,5
3214,西城万寿西宫,56,II,可吸入颗粒物,良,2012-12,5
3215,朝阳奥体中心,67,II,可吸入颗粒物,良,2012-12,5
3216,海淀北京植物园,42,I,-,优,2012-12,5
3217,丰台花园,62,II,可吸入颗粒物,良,2012-12,5
3218,通州新城,77,II,可吸入颗粒物,良,2012-12,5
3219,怀柔镇,55,II,可吸入颗粒物,良,2012-12,5
3220,东城东四,46,I,-,优,2012-12,6
3221,西城万寿西宫,51,II,可吸入颗粒物,良,2012-12,6
3222,朝阳奥体中心,57,II,可吸入颗粒物,良,2012-12,6
3223,海淀北京植物园,35,I,-,优,2012-12,6
3224,丰台花园,57,II,可吸入颗粒物,良,2012-12,6
3225,通州新城,57,II,可吸入颗粒物,良,2012-12,6
3226,怀柔镇,28,I,-,优,2012-12,6
3227,东城东四,71,II,可吸入颗粒物,良,2012-12,7
3228,西城万寿西宫,70,II,可吸入颗粒物,良,2012-12,7
3229,朝阳奥体中心,94,II,可吸入颗粒物,良,2012-12,7
3230,海淀北京植物园,61,II,可吸入颗粒物,良,2012-12,7
3231,丰台花园,71,II,可吸入颗粒物,良,2012-12,7
3232,通州新城,75,II,可吸入颗粒物,良,2012-12,7
3233,怀柔镇,67,II,可吸入颗粒物,良,2012-12,7
3234,东城东四,54,II,可吸入颗粒物,良,2012-12,8
3235,西城万寿西宫,53,II,可吸入颗粒物,良,2012-12,8
3236,朝阳奥体中心,55,II,可吸入颗粒物,良,2012-12,8
3237,海淀北京植物园,45,I,-,优,2012-12,8
3238,丰台花园,53,II,可吸入颗粒物,良,2012-12,8
3239,通州新城,65,II,可吸入颗粒物,良,2012-12,8
3240,怀柔镇,38,I,-,优,2012-12,8
3241,东城东四,41,I,-,优,2012-12,9
3242,西城万寿西宫,31,I,-,优,2012-12,9
3243,朝阳奥体中心,44,I,-,优,2012-12,9
3244,海淀北京植物园,25,I,-,优,2012-12,9
3245,丰台花园,33,I,-,优,2012-12,9
3246,通州新城,45,I,-,优,2012-12,9
3247,怀柔镇,27,I,-,优,2012-12,9
3248,东城东四,53,II,可吸入颗粒物,良,2012-12,10
3249,西城万寿西宫,52,II,可吸入颗粒物,良,2012-12,10
3250,朝阳奥体中心,53,II,可吸入颗粒物,良,2012-12,10
3251,海淀北京植物园,39,I,-,优,2012-12,10
3252,丰台花园,71,II,可吸入颗粒物,良,2012-12,10
3253,通州新城,62,II,可吸入颗粒物,良,2012-12,10
3254,怀柔镇,53,II,二氧化硫,良,2012-12,10
3255,东城东四,91,II,可吸入颗粒物,良,2012-12,11
3256,西城万寿西宫,82,II,可吸入颗粒物,良,2012-12,11
3257,朝阳奥体中心,96,II,可吸入颗粒物,良,2012-12,11
3258,海淀北京植物园,82,II,可吸入颗粒物,良,2012-12,11
3259,丰台花园,100,II,可吸入颗粒物,良,2012-12,11
3260,通州新城,98,II,可吸入颗粒物,良,2012-12,11
3261,怀柔镇,64,II,可吸入颗粒物,良,2012-12,11
3262,东城东四,97,II,可吸入颗粒物,良,2012-12,12
3263,西城万寿西宫,100,II,可吸入颗粒物,良,2012-12,12
3264,朝阳奥体中心,94,II,可吸入颗粒物,良,2012-12,12
3265,海淀北京植物园,106,III1,可吸入颗粒物,轻微污染,2012-12,12
3266,丰台花园,94,II,可吸入颗粒物,良,2012-12,12
3267,通州新城,129,III1,可吸入颗粒物,轻微污染,2012-12,12
3268,怀柔镇,104,III1,可吸入颗粒物,轻微污染,2012-12,12
3269,东城东四,127,III1,可吸入颗粒物,轻微污染,2012-12,13
3270,西城万寿西宫,112,III1,可吸入颗粒物,轻微污染,2012-12,13
3271,朝阳奥体中心,142,III1,可吸入颗粒物,轻微污染,2012-12,13
3272,海淀北京植物园,121,III1,可吸入颗粒物,轻微污染,2012-12,13
3273,丰台花园,111,III1,可吸入颗粒物,轻微污染,2012-12,13
3274,通州新城,144,III1,可吸入颗粒物,轻微污染,2012-12,13
3275,怀柔镇,118,III1,可吸入颗粒物,轻微污染,2012-12,13
3276,东城东四,108,III1,可吸入颗粒物,轻微污染,2012-12,14
3277,西城万寿西宫,107,III1,可吸入颗粒物,轻微污染,2012-12,14
3278,朝阳奥体中心,111,III1,可吸入颗粒物,轻微污染,2012-12,14
3279,海淀北京植物园,98,II,可吸入颗粒物,良,2012-12,14
3280,丰台花园,100,II,可吸入颗粒物,良,2012-12,14
3281,通州新城,107,III1,可吸入颗粒物,轻微污染,2012-12,14
3282,怀柔镇,103,III1,可吸入颗粒物,轻微污染,2012-12,14
3283,东城东四,100,II,可吸入颗粒物,良,2012-12,15
3284,西城万寿西宫,112,III1,可吸入颗粒物,轻微污染,2012-12,15
3285,朝阳奥体中心,110,III1,可吸入颗粒物,轻微污染,2012-12,15
3286,海淀北京植物园,114,III1,可吸入颗粒物,轻微污染,2012-12,15
3287,丰台花园,118,III1,可吸入颗粒物,轻微污染,2012-12,15
3288,通州新城,123,III1,可吸入颗粒物,轻微污染,2012-12,15
3289,怀柔镇,129,III1,可吸入颗粒物,轻微污染,2012-12,15
3290,东城东四,103,III1,可吸入颗粒物,轻微污染,2012-12,16
3291,西城万寿西宫,103,III1,可吸入颗粒物,轻微污染,2012-12,16
3292,朝阳奥体中心,109,III1,可吸入颗粒物,轻微污染,2012-12,16
3293,海淀北京植物园,112,III1,可吸入颗粒物,轻微污染,2012-12,16
3294,丰台花园,103,III1,可吸入颗粒物,轻微污染,2012-12,16
3295,通州新城,107,III1,可吸入颗粒物,轻微污染,2012-12,16
3296,怀柔镇,109,III1,可吸入颗粒物,轻微污染,2012-12,16
3297,东城东四,49,I,-,优,2012-12,17
3298,西城万寿西宫,52,II,可吸入颗粒物,良,2012-12,17
3299,朝阳奥体中心,53,II,可吸入颗粒物,良,2012-12,17
3300,海淀北京植物园,34,I,-,优,2012-12,17
3301,丰台花园,49,I,-,优,2012-12,17
3302,通州新城,52,II,二氧化硫,良,2012-12,17
3303,怀柔镇,41,I,-,优,2012-12,17
3304,东城东四,80,II,可吸入颗粒物,良,2012-12,19
3305,西城万寿西宫,84,II,可吸入颗粒物,良,2012-12,19
3306,朝阳奥体中心,79,II,可吸入颗粒物,良,2012-12,19
3307,海淀北京植物园,59,II,可吸入颗粒物,良,2012-12,19
3308,丰台花园,80,II,可吸入颗粒物,良,2012-12,19
3309,通州新城,84,II,可吸入颗粒物,良,2012-12,19
3310,怀柔镇,40,I,-,优,2012-12,19
3311,东城东四,125,III1,可吸入颗粒物,轻微污染,2012-12,20
3312,西城万寿西宫,150,III1,可吸入颗粒物,轻微污染,2012-12,20
3313,朝阳奥体中心,132,III1,可吸入颗粒物,轻微污染,2012-12,20
3314,海淀北京植物园,98,II,可吸入颗粒物,良,2012-12,20
3315,丰台花园,130,III1,可吸入颗粒物,轻微污染,2012-12,20
3316,通州新城,129,III1,可吸入颗粒物,轻微污染,2012-12,20
3317,怀柔镇,90,II,可吸入颗粒物,良,2012-12,20
3318,东城东四,120,III1,可吸入颗粒物,轻微污染,2012-12,21
3319,西城万寿西宫,121,III1,可吸入颗粒物,轻微污染,2012-12,21
3320,朝阳奥体中心,128,III1,可吸入颗粒物,轻微污染,2012-12,21
3321,海淀北京植物园,115,III1,可吸入颗粒物,轻微污染,2012-12,21
3322,丰台花园,136,III1,可吸入颗粒物,轻微污染,2012-12,21
3323,通州新城,137,III1,可吸入颗粒物,轻微污染,2012-12,21
3324,怀柔镇,118,III1,可吸入颗粒物,轻微污染,2012-12,21
3325,东城东四,23,I,-,优,2012-12,22
3326,西城万寿西宫,22,I,-,优,2012-12,22
3327,朝阳奥体中心,25,I,-,优,2012-12,22
3328,海淀北京植物园,28,I,-,优,2012-12,22
3329,丰台花园,32,I,-,优,2012-12,22
3330,通州新城,37,I,-,优,2012-12,22
3331,怀柔镇,24,I,-,优,2012-12,22
3332,东城东四,37,I,-,优,2012-12,23
3333,西城万寿西宫,28,I,-,优,2012-12,23
3334,朝阳奥体中心,41,I,-,优,2012-12,23
3335,海淀北京植物园,27,I,-,优,2012-12,23
3336,丰台花园,39,I,-,优,2012-12,23
3337,通州新城,38,I,-,优,2012-12,23
3338,怀柔镇,23,I,-,优,2012-12,23
3339,东城东四,54,II,可吸入颗粒物,良,2012-12,24
3340,西城万寿西宫,56,II,可吸入颗粒物,良,2012-12,24
3341,朝阳奥体中心,50,I,-,优,2012-12,24
3342,海淀北京植物园,32,I,-,优,2012-12,24
3343,丰台花园,63,II,可吸入颗粒物,良,2012-12,24
3344,通州新城,69,II,可吸入颗粒物,良,2012-12,24
3345,怀柔镇,36,I,-,优,2012-12,24
3346,东城东四,59,II,可吸入颗粒物,良,2012-12,25
3347,西城万寿西宫,60,II,可吸入颗粒物,良,2012-12,25
3348,朝阳奥体中心,60,II,可吸入颗粒物,良,2012-12,25
